Id,Partition,Code,Description,Brand,BrandType,ExtraData,SupplyPanel,supplyPanelLoc,Power,Frequency,Poles,Volt,Current,RPM,CosPhi,Effeciency,Mounting,FrameSize,Cooling,Duty,ThermalClass,IP,BearingDE,BearingNDE,GreaseBrand,GreaseBrandType,IntervalDays,QtyDE,QtyNDE,Weight
,Public,216SP41MT40,Booster Water Pump For A & B,,,2534A.14,MCC401,R4-C,3.7,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,216SP41MT50,Booster Water Pump For A & B,,,2534A.15,MCC401,R3-A,3.7,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,218AS01MT10,Turbo Blower,,,2517B.01,MCC402,F7-F,3.7,0,0,380,0,3000,0,0,,,,,,44,6308 2RS1/C3,6208 2RS1/C3,,,0,0,0,0
,Public,226AS51MT10,Turbo Blower,,,2517C.01,MCC404,F6-G,3.7,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,226LU29MT10,LP Pump Outlet,,,2512B.03,MCC403,R2-B,3.7,0,0,380,0,1000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,226LU31MT10,LP Pump Inlet,,,2512B.02,MCC403,R2-A,3.7,50,0,380,0,1000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,226RA43MT10,Rotary Air Lock 1,TOSHIBA,IKK-FCKLW8,2515B.04,MCC404,F7-A,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,,,,0,0,0,72
,Public,226RA45MT10,Rotary Air Lock 2,TOSHIBA,IKK-FCKLW8,2515B.05,MCC404,F8-A,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,6208 ZZ,,,0,0,0,72
,Public,226RA47MT10,Rotary Air Lock 3,TOSHIBA,IKK-FCKLW8,2515B.06,MCC404,R8-A,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,,,,0,0,0,72
,Public,226RA49MT10,Rotary Air Lock 4,TOSHIBA,IKK-FCKLW8,2515B.07,MCC404,R8-B,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,,,,0,0,0,72
,Public,228AS01MT10,Turbo Blower,,,2517D.01,MCC404,F7-D,3.7,0,0,380,0,3000,0,0,,,,,,44,6308 2RS1/C3,6208 2RS1/C3,,,0,0,0,0
,Public,314CU51MT20,Booster Water Pump,,,4125B.01,312MC05,R6-A,3.7,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,315AB55MT10,Preh.Emergency Stack Cap,TOSHIBA,IKK-FBKW8,2912A.01,MCC506,F3-D,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,74
,Public,315AS59MT10,Roots Blower,,,2926A.01,MCC505,R4-B,3.7,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,315BC71MT10,Belt Conveyor,TOSHIBA,IKK-FCKLW8,2920A.01,MCC505,R3-C,3.7,50,4,380,0,1450,0,0,,132S,,S1,,54,6308ZZ,6208ZZ,,,0,0,0,72
,Public,416SC41MT10,Screw Conveyor,TOSHIBA,IKK-FCKLW8,3222A.01,,,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,72
,Public,426SC41MT10,Screw Conveyor,TOSHIBA,IKK-FCKLW8,3222B.01,,,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,72
,Public,513BE17MT10,Bucket Elevator Motor,,,3443A.01,MCC701,R9-C,3.7,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,523BE17MT10,Bucket Elevator Motor,,,3443B.01,MCC702,R4-A,3.7,0,0,380,0,1500,0,0,,,,,,65,6308 2Z/C3,6207 2RSC3,,,0,0,0,0
,Public,533BE17MT10,Bucket Elevator Motor,,,3443C.01,MCC701,R9-D,3.7,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,543BE17MT10,Bucket Elevator,,,3443D.01,MCC702,R4-B,3.7,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,644TN07MT30,Fuel Oil Charge Pump,,,4204A.07,MCC703,F4-B,3.7,50,0,380,8.4,1000,0,0,,,,,,0,,,,,0,0,0,0
,Public,644TN09MT10,Thermal Oil Filling Pump,,,4204A.06,MCC703,F4-A,3.7,50,0,380,8.4,1000,0,0,,,,,,0,,,,,0,0,0,0
,Public,911PU31MT10,Booster Pump,TOSHIBA,IKK-FCKW8,4125A.01,MCC501,R5-B,3.7,50,2,380,8.4,2910,0,0,,132S,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,74
,Public,911PU31MT20,Booster Pump Stand By,TOSHIBA,IKK-FCKW8,4125B.01,MCC501,R6-A,3.7,50,2,380,8.4,2910,0,0,,132S,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,74
,Public,920LG09EC10,ELECTRICAL HOIST,,,,900MC05,C-58.4,3.7,50,2,380,0,0,0,0,,132S,,,,44,,,,,0,0,0,0
,Public,216DR27HT10,Space Heater For Motor Lub. Unit,,,2512A.12,MCC402,F4-E,3,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,226DR27HT10,Space Heater For Motor Lub. Unit,,,2512B.12,MCC404,F6-C,3,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,316KP13MT10,Heater For Support Bearing,,,2726A.06,MCC502,R2-A,3,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,316KP15MT10,Heater For Support Bearing,,,2726A.08,MCC502,R2-B,3,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,501SO05MT10,Axial Fan For Aeration Silo Cone,,,3454A.01,MCC701,R7-A,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501SO19MT10,Axial Fan For Aeration Silo Cone,,,3454B.01,MCC702,R4-C,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501SO33MT10,Axial Fan For Aeration Silo Cone,,,3454C.01,MCC701,R7-B,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501SO47MT10,Axial Fan For Aeration Silo Cone,,,3454D.01,MCC702,R4-D,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,512AS03MT10,Turbo  Blower,,,3418A.01,MCC701,F11-E,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,513AS19MT10,Turbo Blower,,,3445A.01,MCC701,R8-E,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,522AS03MT10,Turbo Blower Motor,,,3418B.01,MCC702,F9-E,3,0,0,380,0,3000,0,0,,,,,,54,6207 2RSC3,6206 2Z/C3,,,0,0,0,0
,Public,523AS19MT10,Turbo Blower,,,3445B.01,MCC702,R4-E,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,532AS03MT10,Turbo Blower,,,3418C.01,MCC701,F11-F,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,533AS19MT10,Turbo Blower,,,3445C.01,MCC701,R8-F,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,542AS03MT10,Turbo Blower Motor,,,3418D.01,MCC702,F9-F,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,543AS19MT10,Turbo Blower,,,3445D.01,MCC702,R4-F,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,571LS03MT10,Turbo Blower,,,3447A.01,MCC701,R7-E,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,572LS03MT10,Turbo Blower ,,,3447B.01,MCC702,R9-F,3,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,236FA50MT80,SEAL AIR FAN MOTOR,,,,230MC05,F-26.3,3,0,0,400,0,0,0,0,,,,,,0,6206 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,322FA26MT10,FAN FOR AIR SLIDE 322AS02,,,,320MC05,E42.1,3,0,0,400,0,2860,0,0,,,,,,0,6207 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,327FA16MT10,HYDRAULIC ROOM COOLING FAN,,,,321MC05,E-42.3,3,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,334FA01MT20,ID FAN MOTOR AUXILIARY DRIVE,,,,320MC05,I50.1,3,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,334FA35MT10,FAN FOR AIR SLIDE 334AS21 & 334AS22,,,,230MC05,E-34.3,3,0,0,400,0,2860,0,0,,,,,,0,6206 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,423SC21MT10,SCREW CONVEYOR,,,,400MC05,A-26.3,3,0,0,400,6.1,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436BE16MR10,ELEVATOR AUXILIARY DRIVE,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA71MT10,AIR SLIDE FAN MOTOR,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10MT52,MILL RING GEAR CIRCULATION PUMP,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10MT53,MILL RING GEAR FILTRATION PUMP,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438BE08MR10,ELEVATOR AUXILIARY DRIVE,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,552FA07MT10,AIR SLIDE FAN MOTOR,,,,500MC09,B-58.3,3,0,0,400,6.1,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,552FA11MT10,AIR SLIDE FAN MOTOR,,,,500MC09,B-50.1,3,0,0,400,6.1,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,552SB02MR10,SCREEN,,,,500MC09,D-42.1,3,0,0,400,6.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553SC08MR10,SCREW,,,,500MC09,D-50.1,3,0,0,400,6.3,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A2FA11MT10,AIR SLIDE FAN MOTOR,,,,500MC09,B-18.1,3,0,0,400,6.1,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A2FA37MT10,AIR SLIDE FAN MOTOR,,,,500MC09,B-26.3,3,0,0,400,6.1,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A2SB02MR10,SCREEN,,,,500MC09,C-42.4,3,0,0,400,6.1,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3SC08MR10,SCREW,,,,500MC09,D-42.3,3,0,0,400,6.3,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A6BC01MR10,CONVEYOR,,,,500MC09,B-10.1,3,0,0,400,6.7,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623HU10LU10,"Tensioning hydraulic, oil pump",Siemens,"1LA7107-4AA11,100L IM B5",,620MC05,,3,0,0,400,6.5,1420,0.83,0,,,,,,0,,,,,0,0,0,0
,Public,623QM69MT10,Screw conveyor 1,,,,620MC05,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623QM71MT10,Screw conveyor 2,,,,620MC05,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623HU10LU10,"Tensioning hydraulic, oil pump   ",,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623QM69MT10,Screw conveyor 1,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623QM71MT10,Screw conveyor 2,,,,,,3,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,226GG21HT30,Hag Fuel Oil Heater,,,2527B.02,22MC05,F5-A,2.83,0,0,220,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,226GG21MT10,Hag Fuel Oil Heater,,,2527B.03,22MC05,F5-B,2.55,0,0,220,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,216DR27HT20,Motor S.H,,,2512A,MCC402,R1-B,2.5,0,0,220,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,226DR27HT20,Motor S.H,,,2512B,MCC404,R1-B,2.5,0,0,220,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236FV16MT10,VIBRATING CONVEYOR MOTOR 1,,,,230MC05,E-50.1,2.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236FV16MT20,VIBRATING CONVEYOR MOTOR 2,,,,230MC05,E-50.3,2.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114AF03MT30,Spillage chain conveyor,,,2102A.03,MCC101,,2.2,50,6,380,0,1000,0,0,B5,,A-4-S,,F temp rise B,54,,,,,0,0,0,0
,Public,218AS21MT10,Turbo Blower For Air Slide,,,2540A.01,MCC405,F2-A,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,228AS21MT10,Turbo Blower For Air Slide,,,2540B.01,MCC405,F2-A,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,312AB43MT10,Turbo Blower Motor,,,2615A.01,312MC05,R3-A,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,312AS74MT10,Turbo Blower Motor,,,2615B.01,312MC05,R3-B,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,313DA81MT20,Cooling Fan,,,2721B.01,MCC502,F5-B,2.2,0,0,380,0,3000,0,0,,,,,,55,6205,6205,,,0,0,0,0
,Public,313FA47AC10,Cooling Fan,,,2724A.02,MCC502,F6-B,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,313FA77HT10,Cooling Fan,,,2725A.07,MCC502,F7-C,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,313PH01MT20,Preh.Emergency Stack Cap,,,2720A.02,MCC506,F3-C,2.2,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,315AW67MT10,Trubo Blower,,,2908A.01,MCC505,R2-E,2.2,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,315BE45MT20,Bucket Elevator Inching device,TOSHIBA,IK-FCKLW8,2909A.02,MCC505,F3-D,2.2,50,4,380,0,1420,0,0,,112M,,S1,F,44,6207ZZ,6206ZZ,,,0,0,0,49
,Public,315DA03MT10,Bucket Elevator Inching,,,2902A.01,MCC505,F3-E,2.2,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,316BP35FY10,Burner Carriage,,,2729A.01,MCC502,R7-F,2.2,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,316KP11MT20,Support Bearing Oil Pump,,,2726A.05,MCC502,R8-C,2.2,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,316KP13HT10,Support Bearing Oil Pump,,,2726A.18,MCC502,R8-D,2.2,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,316KP13MT20,Support Bearing Oil Pump,,,2726A.07,MCC502,R8-E,2.2,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,316KP15HT10,Support Bearing Oil Pump,,,2726A.19,MCC502,R8-F,2.2,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,316KP15MT20,Support Bearing Oil Pump,,,2726A.09,MCC502,R8-G,2.2,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,316XY37MT10,Support Bearing Oil Pump,,,2726A.24,MCC502,R8-H,2.2,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,503SC09MT10,Screw Conveyor ,,,3453A.01,MCC701,R5-C,2.2,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,503SC11MT10,Screw Conveyor ,,,3453B.01,MCC702,R3-C,2.2,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,513SC13MT10,Screw Conveyor ,,,3441A.01,MCC701,R10-A,2.2,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,523SC13MT10,Screw Conveyor ,,,3441B.01,MCC702,R5-A,2.2,0,0,380,0,1500,0,0,,,,,,65,6306 2Z/C3,6205 2Z/C3,,,0,0,0,0
,Public,533SC13MT10,Screw Conveyor ,,,3441C.01,MCC701,R10-B,2.2,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,543SC13MT10,Screw Conveyor,,,3441D.01,MCC702,R5-B,2.2,0,0,380,0,1500,0,0,,,,,,65,,,,,0,0,0,0
,Public,644TN07MT20,OIL FEED Pump,,,4204A.05,MCC703,F3-A,2.2,50,0,380,4.6,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,911WT03MT10,Filter Water Feed Pump,TOSHIBA,,4115A.01,911WT03EC10,,2.2,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,911WT03MT20,Filter Water Feed Pump,,,4115A.02,911WT03EC10,,2.2,0,4,380,0,1500,0,0,,b3 check,A-4-S,,F,44,,,,,0,0,0,0
,Public,912PU17MT10,Booster Pump,TOSHIBA,IK-FCKW8,4140A.01,MCC502,R4-B,2.2,50,2,380,0,2860,0,0,,112M,,S1,F,44,6207ZZ,6206ZZ,,,0,0,0,45
,Public,912PU17MT20,Booster Pump,TOSHIBA,IK-FCKW8,4140B.01,MCC506,R1-D,2.2,50,2,380,0,2860,0,0,,112M,,S1,F,44,6207ZZ,6206ZZ,,,0,0,0,45
,Public,571WD05MT20,,,,,MCC702,R1-A,2.2,50,4,380,4.25,0,0.8,0,M1,,,,,54,,,,,0,0,0,0
,Public,543PM07MT13,,,,61103,543PM07EC10,,2.2,50,4,380,4.25,0,0.8,0,M1,,,,,54,,,,,0,0,0,0
,Public,533PM07MT13,,,,51103,533PM07EC10,,2.2,50,4,380,4.25,0,0.8,0,M1,,,,,54,,,,,0,0,0,0
,Public,236LU60MT54,MILL GEAR BOX LUBRICATION-HP OIL PUMP 3 MOTOR,ABB,,,230MC05,C-34.1,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU60MT55,MILL GEAR BOX LUBRICATION-HP OIL PUMP 4 MOTOR,ABB,,,230MC05,C-34.2,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU60MT52,MILL GEAR BOX LUBRICATION-HP OIL PUMP 1 MOTOR,ABB,,,230MC05,C-34.3,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU60MT57,MILL GEAR BOX LUBRICATION-HP OIL PUMP 6 MOTOR,ABB,,,230MC05,C-34.4,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU60MT56,MILL GEAR BOX LUBRICATION-HP OIL PUMP 5 MOTOR,ABB,,,230MC05,C-42.3,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236LU60MT53,MILL GEAR BOX LUBRICATION-HP OIL PUMP 2 MOTOR,ABB,,,230MC05,C-42.4,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,322BE01MR10,ELEVATOR AUXILIARY DRIVE,,,,320MC05,F26.1,2.2,0,0,400,0,1420,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC61MR10,SCREW CONVEYOR,,,,320MC05,J24.3,2.2,0,0,400,0,1430,0,0,,,,,,0,6207 2RS/C3,6206 2RS/C3,,,0,0,0,0
,Public,326DA31MT10,KILN TERTIARY AIR DUCT DAMPER 1,,,,321MC05,C-58.4,2.2,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,327AW23MT20,PURGE AIR FAN,,,,321MC05,E-34.1,2.2,0,0,400,0,3000,0,0,,,,,,0,6004 ZZ/C3,6205 ZZ/C3,,,0,0,0,0
,Public,328DG06MR10,CHAIN CONVEYOR UNDER ELECTROFILTER,,,,321MC05,D-42.3,2.2,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,329DG08MR10,SPILLAGE CONVEYOR,,,,321MC05,G-8.3,2.2,0,0,400,0,1420,0,0,,,,,,0,,,,,0,0,0,0
,Public,431SC06MR10,SCREW CONVEYOR,,,,321MC05,G-8.1,2.2,0,0,400,0,1430,0,0,,,,,,0,,,,,0,0,0,0
,Public,436AW47MT10,WATER INJECTION PUMP 1,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436AW47MT20,MILL WATER INJECTION AIR FAN,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436AW47MT30,WATER INJECTION PUMP 2,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA60MT10,AIR SLIDE FAN MOTOR,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,6205 ZZ/C3,6205 ZZ/C3,,,0,0,0,0
,Public,436MB10MT32,MILL FIXED BEARING - THRUST LP PUMP,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436RA23MR10,ROTARY FEEDER,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436RA24MR10,ROTARY FEEDER,,,,,,2.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,552SC04MR10,SCREW,,,,500MC09,B-58.1,2.2,0,0,400,4.7,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A2SC04MR10,SCREW,,,,500MC09,B-26.1,2.2,0,0,400,4.7,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623WF05MT10,Belt weightfeeder,SEW,"Drive complete - geared motor type SA77R37DRE100 with tacho
and drive unit
8423 90 00",,620MC05,,2.2,0,0,400,4.6,219,0,0,,,,,,0,,,,,0,0,0,0
,Public,623WF13MT10,Belt weightfeeder,SEW,"Drive complete - geared motor type SA77R37DRE100 with tacho
and drive unit
8423 90 00",,620MC05,,2.2,0,0,400,4.6,219,0,0,,,,,,0,,,,,0,0,0,0
,Public,623WF05MT10,Belt weightfeeder,,,,,,2.2,0,0,400,4.6,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623WF13MT10,Belt weightfeeder,,,,,,2.2,0,0,400,4.6,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,326DR03MT61,KILN OIL REDUCER COOLING FAN MOTOR,,,,320MC05,F26.2,1.7,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114CN11MT10,Over-Head Crane Motor,,,2103A.03,114CN11EC10,,1.5,50,4,380,0,1500,0,0,V1,,A-4-S,,F Temp rise B,54,,,,,0,0,0,0
,Public,114CR05HT10,Motor Space Heater To MVD101,,,,MCC101,R3-C,1.5,0,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114CR05MT20,Cooling Fan For Air Fin Cooler,,,2103A.06,MCC101,R4-A,1.5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114CR05MT30,Cooling Fan For Ain Cooler,,,2103A.07,MCC101,R4-B,1.5,50,0,380,0,0,0,0,,,,,,0,6206 ZZ,6206 ZZ,,,0,0,0,0
,Public,114CR05MT40,Cooling Fan For Ain Fan Cooler,,,2103A.08,MCC101,R5-A,1.5,50,0,380,0,0,0,0,,,,,,0,6206 ZZ,6206 ZZ,,,0,0,0,0
,Public,114CR05MT70,LRH electrolite pump,,,2103A.10,114CR05SR10,,1.5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114CR05MT80,LRH electrolite drive,,,2103A.11,114CR05SR10,,1.5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,216DC19MT20,Bag Filter Screw Conveyor,,,2530A.01,MCC402,R8-E,1.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216FA57MR10,Exhaust Fan Inlet Damper,,,2526A.02,MCC402,F9-E,1.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216LU29MT20,HP Pump Outlet,,,2512A.05,MCC403,F2-D,1.5,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,216LU31MT20,HP Pump Inlet,,,2512A.04,MCC403,F2-C,1.5,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,226FA57MR10,Exhaust Fan Inlet Damper,,,2526B.02,MCC404,F7-C,1.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226LU29MT20,HP Pump Outlet,,,2512B.05,MCC403,R2-D,1.5,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,226LU31MT20,HP Pump Inlet,,,2512B.04,MCC403,R2-C,1.5,0,0,380,0,1000,0,0,,,,,,44,,,,,0,0,0,0
,Public,312DC64MT30,Bag Filter Screw Conveyor,,,2716A.01,MCC502,F3-B,1.5,0,0,380,0,1500,0,0,,,,,,44,6205 2RS,6205 2RS,,,0,0,0,0
,Public,313DA73MT10,SP Exhaust Gas Damper,,,2720A.05,MCC506,F3-B,1.5,0,0,380,0,1500,0,0,,,,,,44,6205 2RS,6205 2RS,,,0,0,0,0
,Public,313DA75MT10,SP Exhaust Gas Damper,,,2720A.06,MCC506,F5-A,1.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,314FA89MT40,Rotary Valve Air Lock,TOSHIBA,IK-FCKLW8,2802B.04,220MC05,R4-E,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,314RA85MR10,Rotary Valve Air Lock,TOSHIBA,IK-FCKLW8,2802B.03,220MC05,R4-D,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,314SC06MT10,Rotary Valve Air Lock,TOSHIBA,IK-FCKLW8,2802A.04,210MC05,R5-F,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,314SC06MT20,Rotary Valve Air Lock,TOSHIBA,IK-FCKLW8,2802A.03,210MC05,R5-E,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
,Public,315QM65MT30,Pelletizer Scraper Bottom,,,2918A.03,MCC505,R3-A,1.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,315RA31MR10,Pelletizer Scraper Side,,,2905A.07,MCC505,R3-B,1.5,0,0,380,0,1500,0,0,,,,,,44,6314,6212,,,0,0,0,0
,Public,315RA35MR10,EP Rotary Valve,,,2905A.08,MCC505,F4-A,1.5,0,0,380,0,1500,0,0,,,,,,44,6314,6212,,,0,0,0,0
,Public,416DR13MT10,Main Motor Lubrication Oil Pump,TOSHIBA,IK-FCKX-8,3212A.13,,,1.5,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,416DR13MT20,Main Motor Lubrication Oil Pump,TOSHIBA,IK-FCKX-8,3212A.14,,,1.5,50,4,380,0,1430,0,0,,100L,,S1,F,44,6206ZZ,6205ZZ,,,0,0,0,40
,Public,416RA43MR10,Rotary Air lock,TOSHIBA,IK-FCKLW8,3222A.02,,,1.5,50,4,380,0,1425,0,0,,100L,,S1,F,44,6207ZZ,6205ZZ,,,0,0,0,34
